time,Y,m,d,H,M,S,w,yweek,yday
1435034536,2015,06,23,12,42,16,2,25,174
1434976225,2015,06,22,20,30,25,1,25,173
1434978577,2015,06,22,21,09,37,1,25,173
1434942352,2015,06,22,11,05,52,1,25,173
1435043489,2015,06,23,15,11,29,2,25,174
1435028376,2015,06,23,10,59,36,2,25,174
1434887153,2015,06,21,19,45,53,0,25,172
1435001558,2015,06,23,03,32,38,2,25,174
1434888624,2015,06,21,20,10,24,0,25,172
1434990470,2015,06,23,00,27,50,2,25,174
1435019717,2015,06,23,08,35,17,2,25,174
1435039179,2015,06,23,13,59,39,2,25,174
1435036455,2015,06,23,13,14,15,2,25,174
1434950344,2015,06,22,13,19,04,1,25,173
1434996801,2015,06,23,02,13,21,2,25,174
1435048538,2015,06,23,16,35,38,2,25,174
1435033567,2015,06,23,12,26,07,2,25,174
1434949818,2015,06,22,13,10,18,1,25,173
1435044555,2015,06,23,15,29,15,2,25,174
1434953762,2015,06,22,14,16,02,1,25,173
1435039013,2015,06,23,13,56,53,2,25,174
1435046199,2015,06,23,15,56,39,2,25,174
1434987233,2015,06,22,23,33,53,1,25,173
1435041514,2015,06,23,14,38,34,2,25,174
1434996801,2015,06,23,02,13,21,2,25,174
1435038449,2015,06,23,13,47,29,2,25,174
1434986887,2015,06,22,23,28,07,1,25,173
1435048032,2015,06,23,16,27,12,2,25,174
1434981064,2015,06,22,21,51,04,1,25,173
1435047742,2015,06,23,16,22,22,2,25,174
1435049284,2015,06,23,16,48,04,2,25,174
1435049985,2015,06,23,16,59,45,2,25,174
1435042354,2015,06,23,14,52,34,2,25,174
1435050781,2015,06,23,17,13,01,2,25,174
1435053069,2015,06,23,17,51,09,2,25,174
1435049986,2015,06,23,16,59,46,2,25,174
1435048092,2015,06,23,16,28,12,2,25,174
1435050675,2015,06,23,17,11,15,2,25,174
1435023159,2015,06,23,09,32,39,2,25,174
1435048578,2015,06,23,16,36,18,2,25,174
1435050800,2015,06,23,17,13,20,2,25,174
1435053540,2015,06,23,17,59,00,2,25,174
1435055271,2015,06,23,18,27,51,2,25,174
1434892543,2015,06,21,21,15,43,0,25,172
1435050809,2015,06,23,17,13,29,2,25,174
1434989954,2015,06,23,00,19,14,2,25,174
1435050548,2015,06,23,17,09,08,2,25,174
1435049951,2015,06,23,16,59,11,2,25,174
1435043791,2015,06,23,15,16,31,2,25,174
1435016488,2015,06,23,07,41,28,2,25,174
1435054044,2015,06,23,18,07,24,2,25,174
1435052828,2015,06,23,17,47,08,2,25,174
1434897896,2015,06,21,22,44,56,0,25,172
1435044227,2015,06,23,15,23,47,2,25,174
1435021047,2015,06,23,08,57,27,2,25,174
1435055613,2015,06,23,18,33,33,2,25,174
1435028473,2015,06,23,11,01,13,2,25,174
1435054565,2015,06,23,18,16,05,2,25,174
1435048814,2015,06,23,16,40,14,2,25,174
1435026701,2015,06,23,10,31,41,2,25,174
1435053087,2015,06,23,17,51,27,2,25,174
1434895491,2015,06,21,22,04,51,0,25,172
1435052967,2015,06,23,17,49,27,2,25,174
1435027504,2015,06,23,10,45,04,2,25,174
1435054539,2015,06,23,18,15,39,2,25,174
1435024798,2015,06,23,09,59,58,2,25,174
1435021573,2015,06,23,09,06,13,2,25,174
1435025058,2015,06,23,10,04,18,2,25,174
1435056667,2015,06,23,18,51,07,2,25,174
1435056455,2015,06,23,18,47,35,2,25,174
1434898510,2015,06,21,22,55,10,0,25,172
1435018690,2015,06,23,08,18,10,2,25,174
1435056365,2015,06,23,18,46,05,2,25,174
1435059665,2015,06,23,19,41,05,2,25,174
1435057075,2015,06,23,18,57,55,2,25,174
1434913594,2015,06,22,03,06,34,1,25,173
1435058093,2015,06,23,19,14,53,2,25,174
1435055382,2015,06,23,18,29,42,2,25,174
1435056842,2015,06,23,18,54,02,2,25,174
1435060201,2015,06,23,19,50,01,2,25,174
1435056579,2015,06,23,18,49,39,2,25,174
1435026106,2015,06,23,10,21,46,2,25,174
1435050124,2015,06,23,17,02,04,2,25,174
1435057067,2015,06,23,18,57,47,2,25,174
1435057272,2015,06,23,19,01,12,2,25,174
1435059914,2015,06,23,19,45,14,2,25,174
1435026286,2015,06,23,10,24,46,2,25,174
1435059906,2015,06,23,19,45,06,2,25,174
1435052679,2015,06,23,17,44,39,2,25,174
1434934310,2015,06,22,08,51,50,1,25,173
1435047881,2015,06,23,16,24,41,2,25,174
1435058393,2015,06,23,19,19,53,2,25,174
1435061573,2015,06,23,20,12,53,2,25,174
1435058454,2015,06,23,19,20,54,2,25,174
1435055042,2015,06,23,18,24,02,2,25,174
1435060124,2015,06,23,19,48,44,2,25,174
1435038556,2015,06,23,13,49,16,2,25,174
1435055335,2015,06,23,18,28,55,2,25,174
1435053540,2015,06,23,17,59,00,2,25,174
1435060532,2015,06,23,19,55,32,2,25,174
1435033830,2015,06,23,12,30,30,2,25,174
1435060468,2015,06,23,19,54,28,2,25,174
1435030818,2015,06,23,11,40,18,2,25,174
1435061572,2015,06,23,20,12,52,2,25,174
1435054843,2015,06,23,18,20,43,2,25,174
1435055379,2015,06,23,18,29,39,2,25,174
1435055014,2015,06,23,18,23,34,2,25,174
1434937662,2015,06,22,09,47,42,1,25,173
1435034703,2015,06,23,12,45,03,2,25,174
1435044407,2015,06,23,15,26,47,2,25,174
1435055656,2015,06,23,18,34,16,2,25,174
1435060392,2015,06,23,19,53,12,2,25,174
1435036705,2015,06,23,13,18,25,2,25,174
1434969626,2015,06,22,18,40,26,1,25,173
1434969814,2015,06,22,18,43,34,1,25,173
1435061295,2015,06,23,20,08,15,2,25,174
1434942831,2015,06,22,11,13,51,1,25,173
1435037687,2015,06,23,13,34,47,2,25,174
1434972402,2015,06,22,19,26,42,1,25,173
1435060034,2015,06,23,19,47,14,2,25,174
1435042948,2015,06,23,15,02,28,2,25,174
1435053694,2015,06,23,18,01,34,2,25,174
1434972160,2015,06,22,19,22,40,1,25,173
1435060115,2015,06,23,19,48,35,2,25,174
1434972402,2015,06,22,19,26,42,1,25,173
1434943858,2015,06,22,11,30,58,1,25,173
1435060586,2015,06,23,19,56,26,2,25,174
1435042231,2015,06,23,14,50,31,2,25,174
1435057110,2015,06,23,18,58,30,2,25,174
1434953564,2015,06,22,14,12,44,1,25,173
1435060665,2015,06,23,19,57,45,2,25,174
1435047863,2015,06,23,16,24,23,2,25,174
1435049890,2015,06,23,16,58,10,2,25,174
1435057409,2015,06,23,19,03,29,2,25,174
1435057191,2015,06,23,18,59,51,2,25,174
1435058207,2015,06,23,19,16,47,2,25,174
1434979225,2015,06,22,21,20,25,1,25,173
1435054387,2015,06,23,18,13,07,2,25,174
1434957699,2015,06,22,15,21,39,1,25,173
1435059927,2015,06,23,19,45,27,2,25,174
1435055300,2015,06,23,18,28,20,2,25,174
1435049379,2015,06,23,16,49,39,2,25,174
1434960103,2015,06,22,16,01,43,1,25,173
1435057327,2015,06,23,19,02,07,2,25,174
1435061102,2015,06,23,20,05,02,2,25,174
1435054993,2015,06,23,18,23,13,2,25,174
1434979327,2015,06,22,21,22,07,1,25,173
1434961885,2015,06,22,16,31,25,1,25,173
1434964854,2015,06,22,17,20,54,1,25,173
1434968034,2015,06,22,18,13,54,1,25,173
1434964421,2015,06,22,17,13,41,1,25,173
1434969696,2015,06,22,18,41,36,1,25,173
1435028776,2015,06,23,11,06,16,2,25,174
1435019071,2015,06,23,08,24,31,2,25,174
1434990211,2015,06,23,00,23,31,2,25,174
1434974459,2015,06,22,20,00,59,1,25,173
1435033387,2015,06,23,12,23,07,2,25,174
1434971308,2015,06,22,19,08,28,1,25,173
1435028188,2015,06,23,10,56,28,2,25,174
1434992770,2015,06,23,01,06,10,2,25,174
1435015992,2015,06,23,07,33,12,2,25,174
1434984546,2015,06,22,22,49,06,1,25,173
1435020751,2015,06,23,08,52,31,2,25,174
1435062138,2015,06,23,20,22,18,2,25,174
1434935847,2015,06,22,09,17,27,1,25,173
1435043927,2015,06,23,15,18,47,2,25,174
1435027620,2015,06,23,10,47,00,2,25,174
1435063102,2015,06,23,20,38,22,2,25,174
1435020754,2015,06,23,08,52,34,2,25,174
1435062105,2015,06,23,20,21,45,2,25,174
1435065473,2015,06,23,21,17,53,2,25,174
1435062287,2015,06,23,20,24,47,2,25,174
1435063776,2015,06,23,20,49,36,2,25,174
1435064150,2015,06,23,20,55,50,2,25,174
1435062380,2015,06,23,20,26,20,2,25,174
1435061738,2015,06,23,20,15,38,2,25,174
1435026155,2015,06,23,10,22,35,2,25,174
1435062468,2015,06,23,20,27,48,2,25,174
1435061948,2015,06,23,20,19,08,2,25,174
1435040368,2015,06,23,14,19,28,2,25,174
1435064515,2015,06,23,21,01,55,2,25,174
1435031976,2015,06,23,11,59,36,2,25,174
1435067188,2015,06,23,21,46,28,2,25,174
1435065722,2015,06,23,21,22,02,2,25,174
1435065971,2015,06,23,21,26,11,2,25,174
1435065665,2015,06,23,21,21,05,2,25,174
1435069932,2015,06,23,22,32,12,2,25,174
1435072499,2015,06,23,23,14,59,2,25,174
1435066267,2015,06,23,21,31,07,2,25,174
1435065520,2015,06,23,21,18,40,2,25,174
1435066896,2015,06,23,21,41,36,2,25,174
1435068316,2015,06,23,22,05,16,2,25,174
1435065499,2015,06,23,21,18,19,2,25,174
1435064442,2015,06,23,21,00,42,2,25,174
1435069828,2015,06,23,22,30,28,2,25,174
1435050562,2015,06,23,17,09,22,2,25,174
1435065469,2015,06,23,21,17,49,2,25,174
1435067417,2015,06,23,21,50,17,2,25,174
1435068290,2015,06,23,22,04,50,2,25,174
1435068624,2015,06,23,22,10,24,2,25,174
1435068952,2015,06,23,22,15,52,2,25,174
1435068319,2015,06,23,22,05,19,2,25,174
1434945373,2015,06,22,11,56,13,1,25,173
1435072878,2015,06,23,23,21,18,2,25,174
1435063951,2015,06,23,20,52,31,2,25,174
1435073162,2015,06,23,23,26,02,2,25,174
1435073310,2015,06,23,23,28,30,2,25,174
1435075095,2015,06,23,23,58,15,2,25,174
1435073267,2015,06,23,23,27,47,2,25,174
1435070262,2015,06,23,22,37,42,2,25,174
1435073897,2015,06,23,23,38,17,2,25,174
1434952835,2015,06,22,14,00,35,1,25,173
1435068883,2015,06,23,22,14,43,2,25,174
1435073223,2015,06,23,23,27,03,2,25,174
1435069317,2015,06,23,22,21,57,2,25,174
1435047565,2015,06,23,16,19,25,2,25,174
1435072599,2015,06,23,23,16,39,2,25,174
1435075319,2015,06,24,00,01,59,3,25,175
1435071311,2015,06,23,22,55,11,2,25,174
1435074354,2015,06,23,23,45,54,2,25,174
1435074099,2015,06,23,23,41,39,2,25,174
1435071632,2015,06,23,23,00,32,2,25,174
1435077298,2015,06,24,00,34,58,3,25,175
1435073087,2015,06,23,23,24,47,2,25,174
1435079245,2015,06,24,01,07,25,3,25,175
1435079089,2015,06,24,01,04,49,3,25,175
1435072611,2015,06,23,23,16,51,2,25,174
1435072221,2015,06,23,23,10,21,2,25,174
1435081894,2015,06,24,01,51,34,3,25,175
1435075448,2015,06,24,00,04,08,3,25,175
1435078847,2015,06,24,01,00,47,3,25,175
1435053940,2015,06,23,18,05,40,2,25,174
1434953637,2015,06,22,14,13,57,1,25,173
1435055010,2015,06,23,18,23,30,2,25,174
1435081745,2015,06,24,01,49,05,3,25,175
1435071864,2015,06,23,23,04,24,2,25,174
1435107586,2015,06,24,08,59,46,3,25,175
1435102277,2015,06,24,07,31,17,3,25,175
1435103660,2015,06,24,07,54,20,3,25,175
1435089775,2015,06,24,04,02,55,3,25,175
1435102993,2015,06,24,07,43,13,3,25,175
1435101316,2015,06,24,07,15,16,3,25,175
1435105298,2015,06,24,08,21,38,3,25,175
1435103644,2015,06,24,07,54,04,3,25,175
1435059066,2015,06,23,19,31,06,2,25,174
1435105198,2015,06,24,08,19,58,3,25,175
1435077386,2015,06,24,00,36,26,3,25,175
1435103904,2015,06,24,07,58,24,3,25,175
1435093610,2015,06,24,05,06,50,3,25,175
1435104267,2015,06,24,08,04,27,3,25,175
1435088720,2015,06,24,03,45,20,3,25,175
1435101072,2015,06,24,07,11,12,3,25,175
1435101264,2015,06,24,07,14,24,3,25,175
1435104796,2015,06,24,08,13,16,3,25,175
1435103318,2015,06,24,07,48,38,3,25,175
1435059051,2015,06,23,19,30,51,2,25,174
1435106468,2015,06,24,08,41,08,3,25,175
1435105975,2015,06,24,08,32,55,3,25,175
1435106511,2015,06,24,08,41,51,3,25,175
1435106019,2015,06,24,08,33,39,3,25,175
1435107800,2015,06,24,09,03,20,3,25,175
1435106018,2015,06,24,08,33,38,3,25,175
1435103086,2015,06,24,07,44,46,3,25,175
1435108677,2015,06,24,09,17,57,3,25,175
1435109225,2015,06,24,09,27,05,3,25,175
1435104374,2015,06,24,08,06,14,3,25,175
1435109318,2015,06,24,09,28,38,3,25,175
1435112821,2015,06,24,10,27,01,3,25,175
1435107140,2015,06,24,08,52,20,3,25,175
1435111180,2015,06,24,09,59,40,3,25,175
1435109629,2015,06,24,09,33,49,3,25,175
1435107543,2015,06,24,08,59,03,3,25,175
1435108921,2015,06,24,09,22,01,3,25,175
1435061141,2015,06,23,20,05,41,2,25,174
1435109301,2015,06,24,09,28,21,3,25,175
1435106938,2015,06,24,08,48,58,3,25,175
1435106545,2015,06,24,08,42,25,3,25,175
1435065640,2015,06,23,21,20,40,2,25,174
1435116643,2015,06,24,11,30,43,3,25,175
1435115234,2015,06,24,11,07,14,3,25,175
1435109505,2015,06,24,09,31,45,3,25,175
1435108234,2015,06,24,09,10,34,3,25,175
1434963226,2015,06,22,16,53,46,1,25,173
1435111113,2015,06,24,09,58,33,3,25,175
1435122962,2015,06,24,13,16,02,3,25,175
1435116079,2015,06,24,11,21,19,3,25,175
1435118908,2015,06,24,12,08,28,3,25,175
1435075217,2015,06,24,00,00,17,3,25,175
1435113733,2015,06,24,10,42,13,3,25,175
1434970089,2015,06,22,18,48,09,1,25,173
1434968224,2015,06,22,18,17,04,1,25,173
1435116454,2015,06,24,11,27,34,3,25,175
1435113869,2015,06,24,10,44,29,3,25,175
1434966574,2015,06,22,17,49,34,1,25,173
1435117597,2015,06,24,11,46,37,3,25,175
1435118345,2015,06,24,11,59,05,3,25,175
1435115051,2015,06,24,11,04,11,3,25,175
1435117591,2015,06,24,11,46,31,3,25,175
1435113574,2015,06,24,10,39,34,3,25,175
1435081603,2015,06,24,01,46,43,3,25,175
1434970677,2015,06,22,18,57,57,1,25,173
1435114886,2015,06,24,11,01,26,3,25,175
1434970589,2015,06,22,18,56,29,1,25,173
1435110806,2015,06,24,09,53,26,3,25,175
1435121794,2015,06,24,12,56,34,3,25,175
1435071861,2015,06,23,23,04,21,2,25,174
1435114336,2015,06,24,10,52,16,3,25,175
1435107657,2015,06,24,09,00,57,3,25,175
1435104314,2015,06,24,08,05,14,3,25,175
1435120990,2015,06,24,12,43,10,3,25,175
1435120708,2015,06,24,12,38,28,3,25,175
1435122905,2015,06,24,13,15,05,3,25,175
1435124286,2015,06,24,13,38,06,3,25,175
1435078222,2015,06,24,00,50,22,3,25,175
1434975812,2015,06,22,20,23,32,1,25,173
1435120082,2015,06,24,12,28,02,3,25,175
1435128319,2015,06,24,14,45,19,3,25,175
1435132173,2015,06,24,15,49,33,3,25,175
1435118989,2015,06,24,12,09,49,3,25,175
1435127836,2015,06,24,14,37,16,3,25,175
1435121035,2015,06,24,12,43,55,3,25,175
1435128775,2015,06,24,14,52,55,3,25,175
1435128629,2015,06,24,14,50,29,3,25,175
1435106299,2015,06,24,08,38,19,3,25,175
1435121241,2015,06,24,12,47,21,3,25,175
1435126750,2015,06,24,14,19,10,3,25,175
1434978645,2015,06,22,21,10,45,1,25,173
1435125666,2015,06,24,14,01,06,3,25,175
1435103033,2015,06,24,07,43,53,3,25,175
1435131322,2015,06,24,15,35,22,3,25,175
1435120022,2015,06,24,12,27,02,3,25,175
1435127667,2015,06,24,14,34,27,3,25,175
1435130477,2015,06,24,15,21,17,3,25,175
1434984884,2015,06,22,22,54,44,1,25,173
1435132922,2015,06,24,16,02,02,3,25,175
1435127869,2015,06,24,14,37,49,3,25,175
1435129982,2015,06,24,15,13,02,3,25,175
1435125436,2015,06,24,13,57,16,3,25,175
1435111530,2015,06,24,10,05,30,3,25,175
1435131377,2015,06,24,15,36,17,3,25,175
1435112855,2015,06,24,10,27,35,3,25,175
1435132214,2015,06,24,15,50,14,3,25,175
1435132406,2015,06,24,15,53,26,3,25,175
1434981806,2015,06,22,22,03,26,1,25,173
1435132045,2015,06,24,15,47,25,3,25,175
1435134447,2015,06,24,16,27,27,3,25,175
1435136874,2015,06,24,17,07,54,3,25,175
1435132993,2015,06,24,16,03,13,3,25,175
1435130236,2015,06,24,15,17,16,3,25,175
1435134543,2015,06,24,16,29,03,3,25,175
1435133043,2015,06,24,16,04,03,3,25,175
1435139922,2015,06,24,17,58,42,3,25,175
1435136581,2015,06,24,17,03,01,3,25,175
1434989993,2015,06,23,00,19,53,2,25,174
1435121978,2015,06,24,12,59,38,3,25,175
1435133883,2015,06,24,16,18,03,3,25,175
1435121071,2015,06,24,12,44,31,3,25,175
1435126138,2015,06,24,14,08,58,3,25,175
1435009133,2015,06,23,05,38,53,2,25,174
1434991081,2015,06,23,00,38,01,2,25,174
1435132068,2015,06,24,15,47,48,3,25,175
1434985278,2015,06,22,23,01,18,1,25,173
1435134236,2015,06,24,16,23,56,3,25,175
1435139584,2015,06,24,17,53,04,3,25,175
1435144125,2015,06,24,19,08,45,3,25,175
1435143422,2015,06,24,18,57,02,3,25,175
1435138668,2015,06,24,17,37,48,3,25,175
1435138749,2015,06,24,17,39,09,3,25,175
1435139041,2015,06,24,17,44,01,3,25,175
1435018356,2015,06,23,08,12,36,2,25,174
1435142479,2015,06,24,18,41,19,3,25,175
1435021142,2015,06,23,08,59,02,2,25,174
1435132570,2015,06,24,15,56,10,3,25,175
1435138594,2015,06,24,17,36,34,3,25,175
1435137099,2015,06,24,17,11,39,3,25,175
1435140191,2015,06,24,18,03,11,3,25,175
1435140144,2015,06,24,18,02,24,3,25,175
1435140424,2015,06,24,18,07,04,3,25,175
1435124544,2015,06,24,13,42,24,3,25,175
1435146036,2015,06,24,19,40,36,3,25,175
1435144277,2015,06,24,19,11,17,3,25,175
1435145391,2015,06,24,19,29,51,3,25,175
1435144337,2015,06,24,19,12,17,3,25,175
1435145670,2015,06,24,19,34,30,3,25,175
1435140425,2015,06,24,18,07,05,3,25,175
1435143295,2015,06,24,18,54,55,3,25,175
1435134011,2015,06,24,16,20,11,3,25,175
1435144360,2015,06,24,19,12,40,3,25,175
1435144282,2015,06,24,19,11,22,3,25,175
1435145670,2015,06,24,19,34,30,3,25,175
1435134268,2015,06,24,16,24,28,3,25,175
1435141942,2015,06,24,18,32,22,3,25,175
1435143062,2015,06,24,18,51,02,3,25,175
1435134030,2015,06,24,16,20,30,3,25,175
1435142328,2015,06,24,18,38,48,3,25,175
1435140680,2015,06,24,18,11,20,3,25,175
1435144367,2015,06,24,19,12,47,3,25,175
1435147017,2015,06,24,19,56,57,3,25,175
1435144742,2015,06,24,19,19,02,3,25,175
1435026690,2015,06,23,10,31,30,2,25,174
1435148730,2015,06,24,20,25,30,3,25,175
1435146986,2015,06,24,19,56,26,3,25,175
1435143318,2015,06,24,18,55,18,3,25,175
1435148104,2015,06,24,20,15,04,3,25,175
1435147272,2015,06,24,20,01,12,3,25,175
1435150564,2015,06,24,20,56,04,3,25,175
1435147128,2015,06,24,19,58,48,3,25,175
1435148321,2015,06,24,20,18,41,3,25,175
1435147494,2015,06,24,20,04,54,3,25,175
1435146433,2015,06,24,19,47,13,3,25,175
1435150099,2015,06,24,20,48,19,3,25,175
1435146722,2015,06,24,19,52,02,3,25,175
1435150810,2015,06,24,21,00,10,3,25,175
1435148155,2015,06,24,20,15,55,3,25,175
1435141083,2015,06,24,18,18,03,3,25,175
1435148850,2015,06,24,20,27,30,3,25,175
1435146463,2015,06,24,19,47,43,3,25,175
1435141014,2015,06,24,18,16,54,3,25,175
1435147797,2015,06,24,20,09,57,3,25,175
1435148448,2015,06,24,20,20,48,3,25,175
1435142910,2015,06,24,18,48,30,3,25,175
1435151905,2015,06,24,21,18,25,3,25,175
1435131678,2015,06,24,15,41,18,3,25,175
1435143816,2015,06,24,19,03,36,3,25,175
1435153633,2015,06,24,21,47,13,3,25,175
1435139737,2015,06,24,17,55,37,3,25,175
1435153202,2015,06,24,21,40,02,3,25,175
1435134299,2015,06,24,16,24,59,3,25,175
1435137372,2015,06,24,17,16,12,3,25,175
1435155101,2015,06,24,22,11,41,3,25,175
1435143980,2015,06,24,19,06,20,3,25,175
1435149400,2015,06,24,20,36,40,3,25,175
1435154272,2015,06,24,21,57,52,3,25,175
1435150076,2015,06,24,20,47,56,3,25,175
1435143591,2015,06,24,18,59,51,3,25,175
1435151143,2015,06,24,21,05,43,3,25,175
1435153631,2015,06,24,21,47,11,3,25,175
1435153097,2015,06,24,21,38,17,3,25,175
1435150621,2015,06,24,20,57,01,3,25,175
1435134820,2015,06,24,16,33,40,3,25,175
1435153200,2015,06,24,21,40,00,3,25,175
1435152889,2015,06,24,21,34,49,3,25,175
1435152763,2015,06,24,21,32,43,3,25,175
1435153821,2015,06,24,21,50,21,3,25,175
1435154045,2015,06,24,21,54,05,3,25,175
1435144751,2015,06,24,19,19,11,3,25,175
1435153447,2015,06,24,21,44,07,3,25,175
1435153061,2015,06,24,21,37,41,3,25,175
1435150815,2015,06,24,21,00,15,3,25,175
1435156844,2015,06,24,22,40,44,3,25,175
1435156488,2015,06,24,22,34,48,3,25,175
1435154282,2015,06,24,21,58,02,3,25,175
1435141836,2015,06,24,18,30,36,3,25,175
1435155304,2015,06,24,22,15,04,3,25,175
1435156764,2015,06,24,22,39,24,3,25,175
1435136220,2015,06,24,16,57,00,3,25,175
1435155168,2015,06,24,22,12,48,3,25,175
1435155753,2015,06,24,22,22,33,3,25,175
1435148732,2015,06,24,20,25,32,3,25,175
1435157911,2015,06,24,22,58,31,3,25,175
1435149106,2015,06,24,20,31,46,3,25,175
1435157145,2015,06,24,22,45,45,3,25,175
1435156967,2015,06,24,22,42,47,3,25,175
1435155760,2015,06,24,22,22,40,3,25,175
1435146751,2015,06,24,19,52,31,3,25,175
1435136879,2015,06,24,17,07,59,3,25,175
1435141616,2015,06,24,18,26,56,3,25,175
1435157431,2015,06,24,22,50,31,3,25,175
1435160337,2015,06,24,23,38,57,3,25,175
1435157753,2015,06,24,22,55,53,3,25,175
1435157802,2015,06,24,22,56,42,3,25,175
1435161286,2015,06,24,23,54,46,3,25,175
1435150146,2015,06,24,20,49,06,3,25,175
1435132983,2015,06,24,16,03,03,3,25,175
1435161241,2015,06,24,23,54,01,3,25,175
1435161127,2015,06,24,23,52,07,3,25,175
1435161179,2015,06,24,23,52,59,3,25,175
1435146827,2015,06,24,19,53,47,3,25,175
1435166425,2015,06,25,01,20,25,4,25,176
1435181821,2015,06,25,05,37,01,4,25,176
1435141046,2015,06,24,18,17,26,3,25,175
1435187683,2015,06,25,07,14,43,4,25,176
1435186378,2015,06,25,06,52,58,4,25,176
1435182306,2015,06,25,05,45,06,4,25,176
1435189886,2015,06,25,07,51,26,4,25,176
1435161263,2015,06,24,23,54,23,3,25,175
1435190071,2015,06,25,07,54,31,4,25,176
1435188092,2015,06,25,07,21,32,4,25,176
1435158994,2015,06,24,23,16,34,3,25,175
1435164613,2015,06,25,00,50,13,4,25,176
1435158230,2015,06,24,23,03,50,3,25,175
1435158993,2015,06,24,23,16,33,3,25,175
1435161913,2015,06,25,00,05,13,4,25,176
1435158286,2015,06,24,23,04,46,3,25,175
1435160961,2015,06,24,23,49,21,3,25,175
1435138507,2015,06,24,17,35,07,3,25,175
1435159780,2015,06,24,23,29,40,3,25,175
1435167894,2015,06,25,01,44,54,4,25,176
1435151789,2015,06,24,21,16,29,3,25,175
1435167789,2015,06,25,01,43,09,4,25,176
1435155653,2015,06,24,22,20,53,3,25,175
1435050140,2015,06,23,17,02,20,2,25,174
1435179949,2015,06,25,05,05,49,4,25,176
1435181826,2015,06,25,05,37,06,4,25,176
1435174668,2015,06,25,03,37,48,4,25,176
1435190371,2015,06,25,07,59,31,4,25,176
1435169141,2015,06,25,02,05,41,4,25,176
1435189839,2015,06,25,07,50,39,4,25,176
1435154236,2015,06,24,21,57,16,3,25,175
1435190532,2015,06,25,08,02,12,4,25,176
1435194023,2015,06,25,09,00,23,4,25,176
1435192534,2015,06,25,08,35,34,4,25,176
1435193360,2015,06,25,08,49,20,4,25,176
1435192129,2015,06,25,08,28,49,4,25,176
1435144178,2015,06,24,19,09,38,3,25,175
1435193842,2015,06,25,08,57,22,4,25,176
1435192238,2015,06,25,08,30,38,4,25,176
1435190097,2015,06,25,07,54,57,4,25,176
1435189865,2015,06,25,07,51,05,4,25,176
1435193162,2015,06,25,08,46,02,4,25,176
1435193545,2015,06,25,08,52,25,4,25,176
1435191745,2015,06,25,08,22,25,4,25,176
1435196764,2015,06,25,09,46,04,4,25,176
1435193123,2015,06,25,08,45,23,4,25,176
1435189487,2015,06,25,07,44,47,4,25,176
1435053251,2015,06,23,17,54,11,2,25,174
1435196084,2015,06,25,09,34,44,4,25,176
1435193826,2015,06,25,08,57,06,4,25,176
1435197307,2015,06,25,09,55,07,4,25,176
1435194409,2015,06,25,09,06,49,4,25,176
1435191839,2015,06,25,08,23,59,4,25,176
1435193818,2015,06,25,08,56,58,4,25,176
1435191038,2015,06,25,08,10,38,4,25,176
1435197919,2015,06,25,10,05,19,4,25,176
1435191325,2015,06,25,08,15,25,4,25,176
1435191764,2015,06,25,08,22,44,4,25,176
1435196088,2015,06,25,09,34,48,4,25,176
1435194239,2015,06,25,09,03,59,4,25,176
1435194436,2015,06,25,09,07,16,4,25,176
1435162008,2015,06,25,00,06,48,4,25,176
1435195086,2015,06,25,09,18,06,4,25,176
1435055323,2015,06,23,18,28,43,2,25,174
1435057201,2015,06,23,19,00,01,2,25,174
1435198777,2015,06,25,10,19,37,4,25,176
1435200489,2015,06,25,10,48,09,4,25,176
