Y,m,d,H,w,M
2016,05,24,16,2,21
2016,05,24,17,2,10
2016,05,24,18,2,20
2016,05,24,19,2,10
2016,05,24,20,2,26
2016,05,24,21,2,10
2016,05,24,22,2,15
2016,05,24,23,2,14
2016,05,25,00,3,6
2016,05,25,01,3,2
2016,05,25,02,3,5
2016,05,25,03,3,1
2016,05,25,06,3,3
2016,05,25,07,3,19
2016,05,25,08,3,23
2016,05,25,09,3,15
2016,05,25,10,3,17
2016,05,25,11,3,14
2016,05,25,12,3,6
2016,05,25,13,3,19
2016,05,25,14,3,28
2016,05,25,15,3,10
2016,05,25,16,3,19
2016,05,25,17,3,21
2016,05,25,18,3,30
2016,05,25,19,3,21
2016,05,25,20,3,13
2016,05,25,21,3,12
2016,05,25,22,3,20
2016,05,25,23,3,12
2016,05,26,00,4,7
2016,05,26,02,4,2
2016,05,26,03,4,1
2016,05,26,06,4,1
2016,05,26,07,4,9
2016,05,26,08,4,17
2016,05,26,09,4,13
2016,05,26,10,4,16
2016,05,26,11,4,19
2016,05,26,12,4,14
2016,05,26,13,4,13
2016,05,26,14,4,23
2016,05,26,15,4,14
2016,05,26,16,4,17
2016,05,26,17,4,18
2016,05,26,18,4,23
2016,05,26,19,4,45
2016,05,26,20,4,14
2016,05,26,21,4,10
2016,05,26,22,4,16
2016,05,26,23,4,11
2016,05,27,00,5,6
2016,05,27,01,5,4
2016,05,27,02,5,4
2016,05,27,03,5,4
2016,05,27,04,5,2
2016,05,27,05,5,3
2016,05,27,06,5,4
2016,05,27,07,5,10
2016,05,27,08,5,15
2016,05,27,09,5,26
2016,05,27,10,5,21
2016,05,27,11,5,6
2016,05,27,12,5,14
2016,05,27,13,5,15
2016,05,27,14,5,18
2016,05,27,15,5,8
2016,05,27,16,5,16
2016,05,27,17,5,12
2016,05,27,18,5,21
2016,05,27,19,5,27
2016,05,27,20,5,17
2016,05,27,21,5,19
2016,05,27,22,5,29
2016,05,27,23,5,17
2016,05,28,00,6,8
2016,05,28,01,6,3
2016,05,28,02,6,1
2016,05,28,03,6,4
2016,05,28,04,6,2
2016,05,28,05,6,3
2016,05,28,06,6,7
2016,05,28,07,6,10
2016,05,28,08,6,21
2016,05,28,09,6,15
2016,05,28,10,6,10
2016,05,28,11,6,8
2016,05,28,12,6,13
2016,05,28,13,6,13
2016,05,28,14,6,10
2016,05,28,15,6,9
2016,05,28,16,6,16
2016,05,28,17,6,12
2016,05,28,18,6,17
2016,05,28,19,6,13
2016,05,28,20,6,11
2016,05,28,21,6,6
2016,05,28,22,6,6
2016,05,28,23,6,12
2016,05,29,00,0,7
2016,05,29,01,0,3
2016,05,29,02,0,3
2016,05,29,03,0,2
2016,05,29,04,0,2
2016,05,29,05,0,1
2016,05,29,06,0,4
2016,05,29,07,0,7
2016,05,29,08,0,12
2016,05,29,09,0,13
2016,05,29,10,0,10
2016,05,29,11,0,7
2016,05,29,12,0,9
2016,05,29,13,0,8
2016,05,29,14,0,15
2016,05,29,15,0,12
2016,05,29,16,0,7
2016,05,29,17,0,17
2016,05,29,18,0,28
2016,05,29,19,0,13
2016,05,29,20,0,9
2016,05,29,21,0,3
2016,05,29,22,0,5
2016,05,29,23,0,5
2016,05,30,00,1,1
2016,05,30,01,1,2
2016,05,30,03,1,2
2016,05,30,04,1,1
2016,05,30,06,1,2
2016,05,30,07,1,4
2016,05,30,08,1,20
2016,05,30,09,1,13
2016,05,30,10,1,5
2016,05,30,11,1,7
2016,05,30,12,1,4
2016,05,30,13,1,7
2016,05,30,14,1,4
2016,05,30,15,1,2
2016,05,30,16,1,1
2016,05,30,17,1,3
2016,05,30,18,1,3
2016,05,30,19,1,3
2016,05,30,20,1,7
2016,05,30,21,1,1
2016,05,30,22,1,2
2016,05,30,23,1,2
2016,05,31,00,2,1
2016,05,31,01,2,1
2016,05,31,03,2,1
2016,05,31,07,2,4
2016,05,31,08,2,1
