date,goods_name,len_p,len_n,min_p,min_n,m_p,m_n,sum_p,sum_n
2016-08-26,国五98#车用汽油,2,2,63000,17000,63000,18500.0,126000,37000
2016-08-27,国五92#车用汽油,226,226,53000,4775,53000,19099.0,11978000,4104005
2016-08-27,国五95#车用汽油,60,60,59000,9593,59000,23845.0,3540000,1512173
2016-08-27,国五98#车用汽油,2,2,63000,20000,63000,29850.0,126000,59700
2016-08-28,国五92#车用汽油,162,162,53000,8595,53000,19099.0,8586000,3051029
2016-08-28,国五95#车用汽油,28,28,59000,19187,59000,26190.5,1652000,751706
2016-08-28,国五98#车用汽油,2,2,63000,31900,63000,31950.0,126000,63900
2016-08-29,国五92#车用汽油,201,201,53000,1910,53000,18622.0,10653000,3468092
2016-08-29,国五95#车用汽油,58,58,59000,3837,59000,22304.5,3422000,1405400
2016-08-30,国五92#车用汽油,201,201,53000,1432,53000,19099.0,10653000,3639503
2016-08-30,国五95#车用汽油,48,48,59000,9593,59000,19187.0,2832000,1090399
2016-08-30,国五98#车用汽油,2,2,63000,20000,63000,27500.0,126000,55000
2016-08-31,国五92#车用汽油,252,252,53000,2865,53000,19099.0,13356000,4571981
2016-08-31,国五95#车用汽油,58,58,59000,9593,59000,23552.0,3422000,1468434
2016-09-01,国五92#车用汽油,231,231,53000,1910,53000,19099.0,12243000,4197165
2016-09-01,国五95#车用汽油,58,58,59000,9593,59000,25329.5,3422000,1407599
2016-09-01,国五98#车用汽油,2,2,63000,22500,63000,24250.0,126000,48500
2016-09-02,国五92#车用汽油,186,186,54500,4781,54500,19123.0,10137000,3419151
2016-09-02,国五95#车用汽油,52,52,60500,14405,60500,26889.0,3146000,1417680
2016-09-03,国五92#车用汽油,197,197,54500,4781,54500,19123.0,10736500,3543335
2016-09-03,国五95#车用汽油,50,50,60500,9603,60500,25928.5,3025000,1274388
2016-09-03,国五98#车用汽油,2,2,64500,10000,64500,20000.0,129000,40000
2016-09-04,国五92#车用汽油,174,174,54500,4781,54500,19123.0,9483000,3294635
2016-09-04,国五95#车用汽油,39,39,60500,9603,60500,19206.0,2359500,861835
2016-09-04,国五98#车用汽油,3,3,65000,10000,65000,15000.0,195000,62000
2016-09-05,国五92#车用汽油,243,243,54500,4781,54500,19123.0,13243500,4286870
2016-09-05,国五95#车用汽油,41,41,60500,9603,60500,21127.0,2480500,982979
2016-09-06,国五92#车用汽油,227,227,54500,4781,54500,19123.0,12371500,4109787
2016-09-06,国五95#车用汽油,58,58,60500,9603,60500,26841.0,3509000,1521853
2016-09-06,国五98#车用汽油,2,2,65000,20000,65000,33050.0,130000,66100
2016-09-07,国五92#车用汽油,202,202,54500,2390,54500,19123.0,11009000,3655140
2016-09-07,国五95#车用汽油,53,53,60500,9603,60500,22087.0,3206500,1348602
2016-09-08,国五92#车用汽油,212,212,54500,2868,54500,19123.0,11554000,3888349
2016-09-08,国五95#车用汽油,51,51,60500,11524,60500,24680.0,3085500,1285935
2016-09-08,国五98#车用汽油,2,2,65000,38100,65000,42050.0,130000,84100
2016-09-09,国五92#车用汽油,230,230,54500,4781,54500,19123.0,12535000,4389098
2016-09-09,国五95#车用汽油,54,54,60500,6818,60500,26649.0,3267000,1363405
2016-09-09,国五98#车用汽油,2,2,65000,20000,65000,23250.0,130000,46500
2016-09-10,国五92#车用汽油,194,194,54500,6215,54500,19123.0,10573000,3584408
2016-09-10,国五95#车用汽油,44,44,60500,9603,60500,26072.5,2662000,1125412
2016-09-10,国五98#车用汽油,1,1,65000,40500,65000,40500.0,65000,40500
2016-09-11,国五92#车用汽油,166,166,54500,6693,54500,19123.0,9047000,2996677
2016-09-11,国五95#车用汽油,50,50,60500,7683,60500,22471.0,3025000,1169823
2016-09-12,国五92#车用汽油,246,246,54500,4781,54500,19123.0,13407000,4500338
2016-09-12,国五95#车用汽油,57,57,60500,5762,60500,24968.0,3448500,1391791
2016-09-12,国五98#车用汽油,2,2,65000,10000,65000,25750.0,130000,51500
2016-09-13,国五92#车用汽油,245,245,54500,4781,54500,19123.0,13352500,4456378
2016-09-13,国五95#车用汽油,52,52,60500,960,60500,28810.0,3146000,1364228
2016-09-13,国五98#车用汽油,1,1,65000,31800,65000,31800.0,65000,31800
2016-09-14,国五92#车用汽油,298,298,54500,2582,54500,19123.0,16241000,5418151
2016-09-14,国五95#车用汽油,65,65,60500,4321,60500,23048.0,3932500,1645401
2016-09-14,国五98#车用汽油,3,3,65000,19700,65000,20000.0,195000,69700
2016-09-15,国五92#车用汽油,143,143,54500,3346,54500,19123.0,7793500,2621750
2016-09-15,国五95#车用汽油,33,33,60500,9603,60500,19206.0,1996500,770172
2016-09-16,国五92#车用汽油,139,139,54500,956,54500,19123.0,7575500,2607260
2016-09-16,国五95#车用汽油,30,30,60500,9603,60500,24104.0,1815000,727581
2016-09-16,国五98#车用汽油,2,2,65000,40000,65000,41000.0,130000,82000
2016-09-17,国五92#车用汽油,171,171,54500,1912,54500,19123.0,9319500,3063329
2016-09-17,国五95#车用汽油,34,34,60500,12676,60500,20310.5,2057000,779871
2016-09-17,国五98#车用汽油,3,3,65000,34000,65000,36000.0,195000,110700
2016-09-18,国五92#车用汽油,182,182,53500,6300,54500,19123.0,9916000,3357078
2016-09-18,国五95#车用汽油,46,46,60500,9603,60500,23672.0,2783000,1181415
2016-09-18,国五98#车用汽油,1,1,65000,20000,65000,20000.0,65000,20000
2016-09-19,国五92#车用汽油,238,238,53500,1815,53500,19107.0,12733000,4361340
2016-09-19,国五95#车用汽油,43,43,59500,14395,59500,24760.0,2558500,1098147
2016-09-19,国五98#车用汽油,2,2,64000,10000,64000,14600.0,128000,29200
2016-09-20,国五92#车用汽油,176,176,53500,1911,53500,19107.0,9416000,3188563
2016-09-20,国五95#车用汽油,53,53,59500,9597,59500,23032.0,3153500,1324569
2016-09-21,国五92#车用汽油,202,202,53500,2866,53500,19107.0,10807000,3681721
2016-09-21,国五95#车用汽油,56,56,59500,9597,59500,26007.0,3332000,1466586
2016-09-22,国五92#车用汽油,209,209,53500,2866,53500,19107.0,11181500,3776563
2016-09-22,国五95#车用汽油,47,47,59500,7677,59500,25911.0,2796500,1187799
2016-09-22,国五98#车用汽油,2,2,64000,24000,64000,31400.0,128000,62800
2016-09-23,国五92#车用汽油,223,223,53500,1121,53500,19107.0,11930500,3948791
2016-09-23,国五95#车用汽油,57,57,59500,9597,59500,23608.0,3391500,1443449
2016-09-23,国五98#车用汽油,1,1,64000,20000,64000,20000.0,64000,20000
2016-09-24,国五92#车用汽油,214,214,53500,9554,53500,19107.0,11449000,3954563
2016-09-24,国五95#车用汽油,52,52,59500,4798,59500,19481.5,3094000,1193747
2016-09-24,国五98#车用汽油,2,2,64000,20000,64000,30739.0,128000,61478
2016-09-25,国五92#车用汽油,162,162,53500,4777,53500,19107.0,8667000,2837291
2016-09-25,国五95#车用汽油,33,33,59500,9597,59500,23032.0,1963500,758291
2016-09-25,国五98#车用汽油,2,2,64000,20000,64000,30000.0,128000,60000
2016-09-26,国五92#车用汽油,248,248,53500,2866,53500,19107.0,13268000,4595882
2016-09-26,国五95#车用汽油,54,54,59500,9597,59500,21881.0,3213000,1266683
2016-09-26,国五98#车用汽油,1,1,64000,21700,64000,21700.0,64000,21700
2016-09-27,国五92#车用汽油,207,207,53500,1911,53500,19107.0,11074500,3700495
2016-09-27,国五95#车用汽油,58,58,59500,9597,59500,26631.0,3451000,1514859
2016-09-27,国五98#车用汽油,2,2,64000,29500,64000,29750.0,128000,59500
2016-09-28,国五92#车用汽油,230,230,53500,2866,53500,19107.0,12305000,4167411
2016-09-28,国五95#车用汽油,71,71,59500,9597,59500,27644.0,4224500,1966130
2016-09-28,国五98#车用汽油,1,1,64000,49200,64000,49200.0,64000,49200
2016-09-29,国五92#车用汽油,218,218,53500,4777,53500,19107.0,11663000,4018340
2016-09-29,国五95#车用汽油,49,49,59500,4798,59500,21401.0,2915500,1188874
2016-09-29,国五98#车用汽油,2,2,64000,20000,64000,29000.0,128000,58000
2016-09-30,国五92#车用汽油,304,304,53500,955,53500,18677.0,16264000,5335333
2016-09-30,国五95#车用汽油,90,90,59500,4798,59500,22408.5,5355000,2127139
2016-09-30,国五98#车用汽油,1,1,64000,30000,64000,30000.0,64000,30000
2016-10-01,国五92#车用汽油,137,137,53500,1911,53500,19107.0,7329500,2460125
2016-10-01,国五95#车用汽油,42,42,59500,4798,59500,19481.5,2499000,979546
2016-10-01,国五98#车用汽油,3,3,64000,21000,64000,24100.0,192000,80100
2016-10-02,国五92#车用汽油,127,127,53500,1051,53500,19107.0,6794500,2314866
2016-10-02,国五95#车用汽油,26,26,59500,11996,59500,23272.0,1547000,646169
2016-10-03,国五92#车用汽油,41,41,53500,9554,53500,19107.0,2193500,757410
2016-10-03,国五95#车用汽油,7,7,59500,14395,59500,19194.0,416500,159307
2016-10-04,国五92#车用汽油,20,20,53500,9554,53500,18390.5,1070000,346333
2016-10-04,国五95#车用汽油,1,1,59500,32725,59500,32725.0,59500,32725
2016-10-05,国五92#车用汽油,140,140,53500,2866,53500,19107.0,7490000,2496229
2016-10-05,国五95#车用汽油,23,23,59500,19194,59500,23992.0,1368500,597055
2016-10-05,国五98#车用汽油,1,1,64000,17100,64000,17100.0,64000,17100
2016-10-06,国五92#车用汽油,160,160,53500,1911,53500,19107.0,8560000,2925906
2016-10-06,国五95#车用汽油,40,40,59500,9597,59500,19194.0,2380000,844272
2016-10-06,国五98#车用汽油,1,1,64000,30000,64000,30000.0,64000,30000
2016-10-07,国五92#车用汽油,189,189,53500,4777,53500,18152.0,10111500,3244747
2016-10-07,国五95#车用汽油,37,37,59500,9597,59500,28790.0,2201500,1001875
2016-10-07,国五98#车用汽油,2,2,64000,25000,64000,37250.0,128000,74500
2016-10-08,国五92#车用汽油,203,203,53500,5637,53500,19107.0,10860500,3717845
2016-10-08,国五95#车用汽油,47,47,59500,9597,59500,24419.0,2796500,1198586
2016-10-09,国五92#车用汽油,179,179,53500,4777,53500,19107.0,9576500,3211628
2016-10-09,国五95#车用汽油,39,39,59500,9597,59500,25431.0,2320500,997669
2016-10-10,国五92#车用汽油,168,168,53500,1433,53500,19107.0,8988000,3073242
2016-10-10,国五95#车用汽油,46,46,59500,9597,59500,19194.0,2737000,1093033
2016-10-10,国五98#车用汽油,3,3,64000,20000,64000,24500.0,192000,80500
2016-10-11,国五92#车用汽油,173,173,53500,7452,53500,19107.0,9255500,3132894
2016-10-11,国五95#车用汽油,42,42,59500,3455,59500,22552.5,2499000,978585
2016-10-11,国五98#车用汽油,1,1,64000,20000,64000,20000.0,64000,20000
2016-10-12,国五92#车用汽油,161,161,53500,2866,53500,19107.0,8613500,2817915
2016-10-12,国五95#车用汽油,56,56,59500,9597,59500,19194.0,3332000,1299913
2016-10-12,国五98#车用汽油,1,1,64000,25600,64000,25600.0,64000,25600
2016-10-13,国五92#车用汽油,145,145,53500,2866,53500,19107.0,7757500,2624187
2016-10-13,国五95#车用汽油,40,40,59500,4798,59500,23992.0,2380000,972869
2016-10-13,国五98#车用汽油,2,2,64000,20000,64000,21000.0,128000,42000
2016-10-14,国五92#车用汽油,175,175,53500,4777,53500,19107.0,9362500,3127821
2016-10-14,国五95#车用汽油,39,39,59500,9597,59500,23032.0,2320500,916915
2016-10-14,国五98#车用汽油,2,2,64000,20000,64000,27250.0,128000,54500
2016-10-15,国五92#车用汽油,129,129,53500,2388,53500,19107.0,6901500,2354995
2016-10-15,国五95#车用汽油,42,42,59500,9597,59500,24952.0,2499000,1019368
2016-10-15,国五98#车用汽油,1,1,64000,34000,64000,34000.0,64000,34000
2016-10-16,国五92#车用汽油,129,129,53500,4777,53500,19107.0,6901500,2323845
2016-10-16,国五95#车用汽油,24,24,59500,9597,59500,27830.5,1428000,642737
2016-10-16,国五98#车用汽油,2,2,64000,20000,64000,24750.0,128000,49500
2016-10-17,国五92#车用汽油,153,153,53500,2866,53500,19107.0,8185500,2919456
2016-10-17,国五95#车用汽油,36,36,59500,9597,59500,26727.0,2142000,931619
2016-10-17,国五98#车用汽油,1,1,64000,39700,64000,39700.0,64000,39700
2016-10-18,国五92#车用汽油,164,164,53500,993,53500,19107.0,8774000,3075459
2016-10-18,国五95#车用汽油,33,33,59500,9597,59500,27927.0,1963500,874578
2016-10-19,国五92#车用汽油,188,188,53500,4777,53500,19107.0,10058000,3517359
2016-10-19,国五95#车用汽油,53,53,59500,3359,59500,26199.0,3153500,1334916
2016-10-20,国五92#车用汽油,154,154,56000,1915,56000,19145.0,8624000,2848375
2016-10-20,国五95#车用汽油,52,52,62000,9612,62000,23646.5,3224000,1344681
2016-10-20,国五98#车用汽油,1,1,68000,32200,68000,32200.0,68000,32200
2016-10-21,国五92#车用汽油,87,87,56000,2872,56000,19145.0,4872000,1601970
2016-10-21,国五95#车用汽油,23,23,62000,9612,62000,26915.0,1426000,571553
2016-10-22,国五92#车用汽油,143,143,56000,9573,56000,19145.0,8008000,2679021
2016-10-22,国五95#车用汽油,38,38,62000,5960,62000,19225.0,2356000,852695
2016-10-22,国五98#车用汽油,1,1,68000,46000,68000,46000.0,68000,46000
2016-10-23,国五92#车用汽油,148,148,56000,4786,56000,19145.0,8288000,2772721
2016-10-23,国五95#车用汽油,23,23,62000,9132,62000,19225.0,1426000,544255
2016-10-23,国五98#车用汽油,1,1,68000,30000,68000,30000.0,68000,30000
2016-10-24,国五92#车用汽油,166,166,56000,4867,56000,19145.0,9296000,3164789
2016-10-24,国五95#车用汽油,46,46,62000,9612,62000,23070.0,2852000,1095630
2016-10-25,国五92#车用汽油,165,165,56000,9573,56000,19145.0,9240000,3233671
2016-10-25,国五95#车用汽油,57,57,62000,9612,62000,24031.0,3534000,1412914
2016-10-26,国五92#车用汽油,170,170,56000,4786,56000,19145.0,9520000,3210763
2016-10-26,国五95#车用汽油,42,42,62000,9612,62000,23502.5,2604000,1080062
2016-10-26,国五98#车用汽油,1,1,68000,20000,68000,20000.0,68000,20000
2016-10-27,国五92#车用汽油,183,183,56000,957,56000,19145.0,10248000,3458961
2016-10-27,国五95#车用汽油,40,40,62000,9612,62000,24752.0,2480000,1026466
2016-10-28,国五92#车用汽油,177,177,56000,3829,56000,19145.0,9912000,3325831
2016-10-28,国五95#车用汽油,49,49,62000,4806,62000,24992.0,3038000,1214122
2016-10-28,国五98#车用汽油,3,3,68000,1788,68000,13100.0,204000,29888
2016-10-29,国五92#车用汽油,144,144,56000,7754,56000,19145.0,8064000,2735196
2016-10-29,国五95#车用汽油,44,44,62000,9612,62000,19225.0,2728000,981861
2016-10-29,国五98#车用汽油,1,1,68000,26500,68000,26500.0,68000,26500
2016-10-30,国五92#车用汽油,135,135,56000,4786,56000,19145.0,7560000,2550480
2016-10-30,国五95#车用汽油,32,32,62000,4806,62000,28837.0,1984000,798660
2016-10-31,国五92#车用汽油,170,170,56000,7658,56000,19145.0,9520000,3207680
2016-10-31,国五95#车用汽油,54,54,62000,9612,62000,22156.5,3348000,1385727
2016-10-31,国五98#车用汽油,1,1,68000,40000,68000,40000.0,68000,40000
2016-11-01,国五92#车用汽油,166,166,56000,2680,56000,19145.0,9296000,3082737
2016-11-01,国五95#车用汽油,45,45,62000,4806,62000,24800.0,2790000,1124456
2016-11-01,国五98#车用汽油,3,3,68000,20000,68000,20000.0,204000,82500
2016-11-02,国五92#车用汽油,160,160,56000,4786,56000,19145.0,8960000,3092735
2016-11-02,国五95#车用汽油,43,43,62000,4806,62000,19225.0,2666000,1036982
2016-11-02,国五98#车用汽油,2,2,68000,31500,68000,43750.0,136000,87500
2016-11-03,国五92#车用汽油,146,146,56000,4786,56000,19145.0,8176000,2772936
2016-11-03,国五95#车用汽油,41,41,62000,9612,62000,23839.0,2542000,1007172
2016-11-03,国五98#车用汽油,1,1,68000,36600,68000,36600.0,68000,36600
2016-11-04,国五92#车用汽油,173,173,56000,4786,56000,19145.0,9688000,3178259
2016-11-04,国五95#车用汽油,51,51,62000,9132,62000,28837.0,3162000,1323379
2016-11-04,国五98#车用汽油,1,1,68000,39000,68000,39000.0,68000,39000
2016-11-05,国五92#车用汽油,162,162,56000,4786,56000,19145.0,9072000,3054077
2016-11-05,国五95#车用汽油,41,41,62000,10670,62000,27684.0,2542000,1090199
2016-11-05,国五98#车用汽油,1,1,68000,30000,68000,30000.0,68000,30000
2016-11-06,国五92#车用汽油,133,133,56000,6701,56000,19145.0,7448000,2507362
2016-11-06,国五95#车用汽油,28,28,62000,4806,62000,20811.0,1736000,646550
2016-11-06,国五98#车用汽油,2,2,68000,30000,68000,41000.0,136000,82000
2016-11-07,国五92#车用汽油,179,179,56000,4786,56000,19145.0,10024000,3301808
2016-11-07,国五95#车用汽油,55,55,62000,9612,62000,27395.0,3410000,1449861
2016-11-07,国五98#车用汽油,1,1,68000,30000,68000,30000.0,68000,30000
2016-11-08,国五92#车用汽油,178,178,56000,3829,56000,19145.0,9968000,3405248
2016-11-08,国五95#车用汽油,33,33,62000,15860,62000,26819.0,2046000,872749
2016-11-09,国五92#车用汽油,154,154,56000,2872,56000,19145.0,8624000,2888515
2016-11-09,国五95#车用汽油,43,43,62000,4806,62000,21700.0,2666000,1056006
2016-11-10,国五92#车用汽油,128,128,56000,4786,56000,19145.0,7168000,2336219
2016-11-10,国五95#车用汽油,33,33,62000,9612,62000,27203.0,2046000,852837
2016-11-10,国五98#车用汽油,1,1,68000,35500,68000,35500.0,68000,35500
2016-11-11,国五92#车用汽油,154,154,56000,4786,56000,19145.0,8624000,2814718
2016-11-11,国五95#车用汽油,44,44,62000,8171,62000,20186.0,2728000,1084690
2016-11-11,国五98#车用汽油,2,2,68000,25000,68000,31000.0,136000,62000
2016-11-12,国五92#车用汽油,154,154,56000,4786,56000,19145.0,8624000,2852452
2016-11-12,国五95#车用汽油,43,43,62000,9612,62000,19225.0,2666000,1058486
2016-11-13,国五92#车用汽油,149,149,56000,4786,56000,19145.0,8344000,2782972
2016-11-13,国五95#车用汽油,38,38,62000,14419,62000,28052.5,2356000,1014284
2016-11-14,国五92#车用汽油,171,171,56000,9573,56000,19145.0,9576000,3314708
2016-11-14,国五95#车用汽油,56,56,62000,11535,62000,28164.5,3472000,1481776
2016-11-15,国五92#车用汽油,170,170,56000,2872,56000,19145.0,9520000,3079102
2016-11-15,国五95#车用汽油,42,42,62000,9612,62000,24559.5,2604000,1052918
2016-11-16,国五92#车用汽油,161,161,54000,4786,56000,19145.0,9010000,3041365
2016-11-16,国五95#车用汽油,53,53,62000,1922,62000,23070.0,3286000,1284844
2016-11-16,国五98#车用汽油,1,1,68000,28500,68000,28500.0,68000,28500
2016-11-17,国五92#车用汽油,167,167,54000,1912,54000,19115.0,9018000,3003634
2016-11-17,国五95#车用汽油,42,42,60000,9600,60000,23808.0,2520000,1028898
2016-11-18,国五92#车用汽油,185,185,54000,2673,54000,19115.0,9990000,3342147
2016-11-18,国五95#车用汽油,45,45,60000,5760,60000,24000.0,2700000,1047724
2016-11-18,国五98#车用汽油,2,2,66000,22500,66000,29250.0,132000,58500
2016-11-19,国五92#车用汽油,113,113,54000,6690,54000,19115.0,6102000,2025786
2016-11-19,国五95#车用汽油,31,31,60000,14400,60000,28800.0,1860000,847050
2016-11-19,国五98#车用汽油,1,1,66000,21500,66000,21500.0,66000,21500
2016-11-20,国五92#车用汽油,99,99,54000,4779,54000,19115.0,5346000,1801359
2016-11-20,国五95#车用汽油,33,33,60000,14400,60000,26880.0,1980000,863748
2016-11-21,国五92#车用汽油,112,112,54000,9558,54000,19115.0,6048000,2075151
2016-11-21,国五95#车用汽油,27,27,60000,2880,60000,25920.0,1620000,684090
2016-11-21,国五98#车用汽油,1,1,66000,35600,66000,35600.0,66000,35600
2016-11-22,国五92#车用汽油,42,42,54000,4779,54000,19115.0,2268000,805299
2016-11-22,国五95#车用汽油,10,10,60000,17760,60000,19200.0,600000,242880
